CountryID,Year,pH Level,Turbidity,Dissolved Oxygen,Nitrate Level,Lead Concentration,bacterial_count 
1,2006,6.56,4.43,9.32,2.64,1.12,3601
8,2005,6.37,1.05,6.7,18.27,16.22,4174
6,2002,7.43,0.81,6.71,2.37,18.71,4641
9,2012,8.44,2.74,9.31,5.21,16.59,923
3,2006,6.59,3.15,7.45,7.11,14.55,618
10,2004,6.89,4.79,6.76,0.1,3,4400
2,2022,6.64,1.89,8.24,7.66,6.98,3262
7,2017,6.67,3.09,4.65,28.86,11.31,3303
10,2021,7.01,4.39,9.15,40.98,1.54,2601
7,2007,7.75,2.25,6.72,9.67,2.13,1047
10,2016,6.1,0.61,7.22,4.04,18.69,1698
2,2019,8.39,1.89,3.63,36.48,14.05,2230
3,2000,6.12,0.68,5.17,0.41,5.5,1868
10,2013,8.2,0.08,5.99,36.71,6.55,2654
2,2016,8.24,3.76,5.9,6.56,7.69,82
4,2009,7.31,1.19,8.45,11.41,1.5,92
3,2011,6.34,0.01,4.98,6,14.78,3156
5,2015,7.41,4.36,4.27,12.37,3.54,3048
7,2013,7.57,2.22,7.08,39.91,16.1,1467
1,2015,8.14,1.19,7.31,6.63,16.92,2024
6,2007,7.38,1.31,3.85,49.71,12.77,4869
1,2022,7.03,1.2,3.02,16.35,15.4,3817
3,2009,8.1,0.97,9.42,46.1,3.44,2698
5,2016,8.45,4.21,3.56,9.5,11.52,791
7,2017,7.61,0.85,9.29,9.39,13.54,475
5,2019,8.19,2.81,5.79,28.27,13.23,503
10,2015,7.5,0.39,7.57,2.53,2.35,230
7,2016,7.72,4.75,4.3,40.05,6.89,1586
10,2015,7.72,3.02,8.77,21.98,6.5,1774
2,2018,7.76,4.52,4.26,34.96,11.45,3090
3,2023,6.8,1.99,5.71,8.73,15.3,2256
2,2023,7.44,4.05,4.67,32.12,11.41,3970
8,2007,7.49,4.27,8.86,29.7,15.1,4226
5,2005,6.79,3.51,9.01,37.78,1.98,4838
10,2005,6.87,0.46,5.6,14.87,17.56,383
4,2020,7.91,0.08,5.15,46.66,10.73,3163
2,2008,7.46,0.84,8.41,48.07,0.75,2409
8,2003,6.37,0.59,9.15,43.41,12.86,760
9,2011,8.09,3.63,7.37,28.6,10.35,3952
1,2011,8.21,2.79,9.49,21.01,4.41,942
7,2022,7.17,2.63,5.68,2.9,15.29,2695
8,2016,6.52,1.26,4.06,47.36,18.67,1296
3,2014,8.37,0.77,4.26,47.59,6.45,2402
2,2008,8.21,1.03,7.69,0.93,9.88,2147
3,2006,6.61,2,5.85,17.84,2.56,1639
1,2009,6.24,3.7,4.09,44,18.6,4396
4,2015,7.1,1.27,5.05,4.04,6.38,608
5,2011,7.69,3.49,6.71,9.83,3.9,881
5,2024,6.44,2.46,3.85,48.93,9.57,2250
3,2006,7.28,4.43,3.02,42.36,0.87,3092
10,2017,7.06,1.16,9.42,45.6,5.06,2159
4,2014,8.23,2.25,5.13,7.11,1.35,2428
5,2005,7.07,0.48,4.55,10.57,2.55,4850
4,2011,7.33,1.68,7.89,30.27,2.24,3001
8,2010,8.39,2.53,8.97,25.09,17.45,4891
4,2019,6.75,3.66,7.43,14.93,18.61,1994
6,2002,6.72,0.99,4.78,44.19,9.49,1323
1,2001,8,1.09,9.03,45.07,12.61,4317
5,2005,6.69,3.16,6.57,14.58,13.92,1011
4,2023,8.08,1.91,5.67,7.79,7.83,4038
3,2021,6.24,2.41,7.23,7.45,7.4,688
9,2024,6.28,4.18,7.9,24.22,13.51,4068
6,2004,8.25,2.5,7.16,6.65,7.53,4213
6,2017,7.35,3.26,9.44,23.67,11.62,4269
10,2015,7.8,3.28,7.4,23.1,10.3,1242
4,2007,6.56,4.02,9.15,44.21,10.49,3447
10,2024,6.42,3.19,7.11,14.81,16.59,2044
10,2019,8.09,0.32,5.31,28.03,14.08,440
9,2021,6.9,1.71,6.73,37.17,19.21,1224
8,2010,7.14,4.95,3.6,29.8,15.82,2462
4,2009,6.07,0.98,4.61,47.7,2.92,4178
2,2023,6.96,2.93,8.36,30.11,14.77,2752
5,2024,7.93,4.21,7.63,45.09,13.31,1752
10,2011,8.05,2.93,4.17,12.25,12.92,4442
1,2020,7.75,1.86,6.07,28.04,9.61,4629
7,2005,7.73,0.4,3.99,27.17,1.25,3002
1,2019,7.27,1.81,8.99,49.47,19.03,4546
9,2004,7.35,0.91,3.76,10.23,17.04,3216
9,2022,7.86,4.8,7.58,7.05,9.74,3359
3,2008,6.62,3.58,7.25,30.58,3.17,3942
8,2015,6.58,3.75,6.31,11.18,16.49,3296
5,2021,8.37,2.18,4.95,31.96,8.61,4309
10,2013,6.07,0.55,5.83,48.62,7.8,4014
1,2021,6.35,1.33,8.64,47.33,13.31,899
7,2007,7.43,1.3,8.33,11.56,15.17,1189
9,2019,7.84,2.43,8.17,8.54,1.26,652
9,2018,7.34,2.3,8.25,28.04,15.35,982
8,2013,6.89,2.17,4.01,29.34,14.68,575
7,2006,8.44,2.48,3.69,33.11,11.78,332
7,2004,7.76,4.94,9.03,37.07,6.77,4307
8,2017,8.08,1.49,8.86,30.05,3.3,288
9,2001,6.1,3.08,7.77,5.59,2.05,2213
5,2010,6.59,1.2,7.24,39.51,0.02,2173
4,2021,6.94,2.33,5.57,3.98,4.13,3833
4,2007,6.46,1,4.57,1,8.23,1055
8,2000,6.18,2.79,7.67,38.48,4.87,4369
7,2021,6.56,1.33,9.39,27.42,6.18,1324
10,2011,7.33,0.18,6.06,34.93,7.81,3595
8,2001,7.74,4.08,5.12,19.14,6.17,3827
5,2017,7.94,0.64,4.9,0.55,14.49,2662
8,2006,6.11,1.84,3.17,16.55,9.83,2323
6,2016,7.07,2.39,6.64,30.41,0.39,1882
1,2021,6.31,2.16,9.92,11.29,4.53,3063
7,2022,7.08,3.63,8.71,34.39,14.19,1153
3,2013,7.08,2.98,9.28,39.72,6.02,3370
3,2023,7.25,1.48,7.35,22.71,18.4,96
7,2006,8.23,0.26,6.37,43.79,14.25,276
5,2021,8.01,3.84,9.93,42.74,5.8,2847
6,2024,7.59,1.76,6.13,43.9,10.33,331
6,2002,8.21,4.45,9.42,33.05,13.34,2252
9,2005,7.7,1.98,8.33,15.24,3.87,4198
1,2019,8.05,3.59,5.32,24.06,4.92,3051
4,2001,7.41,4.7,6.52,35.53,10.14,3696
2,2016,7.31,3.26,5.69,10.53,18.5,2407
5,2011,7.81,2.07,3.95,36.94,6.88,3202
2,2011,6.05,2.84,5.5,27.4,8.04,2086
2,2016,7.73,2.72,9.22,4.8,3.81,306
7,2009,8.34,2.92,8.27,27.86,11.86,883
3,2002,7.78,0.73,4.94,3.34,14.8,4289
3,2019,6.09,3.49,5.58,0.72,8.81,3589
4,2017,6.94,0.73,7.32,44.48,15,3641
7,2012,8.02,0.07,5.91,24.5,6.05,4344
2,2011,8.4,3.12,6.52,27.16,14.14,2162
10,2016,6.93,0.58,7.89,14,5.17,3147
3,2003,8.1,3.85,6.27,27.14,15.61,2783
5,2022,8.16,4.33,4.34,8.44,16.61,3141
5,2009,6.31,4.72,6.64,37.28,15.95,4603
9,2010,8.11,3.32,5.49,41.17,4.31,154
8,2005,6.81,2.41,5.04,42.79,13.88,3630
10,2005,7.48,1.76,5.3,5.33,10.77,460
3,2008,7.35,2.45,6.07,27.89,19.72,1396
6,2014,7.66,0.95,9.21,40.44,7.23,790
3,2001,7.85,1.74,8.14,6.41,15.43,3709
9,2003,7.1,3.59,7.68,4.98,7.4,1867
5,2004,8.22,1.09,6.3,40.85,7.94,1688
2,2016,8.02,1.32,3.01,39.84,2.22,576
6,2007,7.96,3.75,5.38,22.43,4.79,3764
7,2007,7.15,0.89,8.69,5.49,3.29,2543
1,2021,6.09,1.23,5.72,25.81,3.18,361
2,2011,7.23,0.09,6.95,19.74,0.18,456
1,2020,8.25,3.6,4.43,25.93,15.88,3249
10,2007,6.48,3.09,9.41,21.99,9.36,4224
8,2018,8.46,3.47,9.46,28.43,16.08,3561
6,2002,8.02,1.07,4.02,36.36,12.25,3110
4,2017,7.77,3.44,8.07,38.74,16.63,3529
6,2020,7.69,2.98,3.53,32.45,10.08,4907
3,2018,7.47,1.83,7.19,9.95,1.88,4968
5,2018,7.8,2.19,4.25,19.86,12.34,349
3,2014,7.05,2.84,4.02,3.56,13.56,2692
3,2005,8.11,2.47,3.03,22.58,12.53,4547
10,2015,7.74,3.21,9.59,48.52,16.03,4083
2,2007,7.93,0.9,8.8,32.09,14.63,108
4,2015,7.98,2.7,3.54,7.73,8.65,1231
4,2017,6.23,2.25,7.2,13.43,16.38,576
3,2019,6.14,2.31,4.63,3.23,13.84,240
1,2015,8,2.35,4.85,9.12,2.41,2638
10,2010,6.65,4.41,9.12,24.39,10.8,2041
3,2006,7.45,4.09,3.8,17.24,14.57,370
8,2016,7.11,3.15,7.21,10.2,11.07,2152
5,2016,6.06,3.58,5.81,7.33,18.98,97
2,2011,6.1,0.21,4.34,32.8,2.03,4191
7,2012,8.07,3.72,6.16,27.91,14.45,1948
8,2009,7.52,2.43,9.58,42.13,16.49,1495
1,2006,7.31,1.59,8.47,9.16,14.05,2093
6,2013,8.36,0.7,3.92,42.4,7.71,2937
6,2022,6.43,0.38,8.95,28.9,7.71,2078
8,2000,6.64,0.22,9.56,13.31,11.73,2455
3,2016,7.89,0.81,4.94,13.68,7.94,3446
7,2003,7.94,0.15,5.33,19.52,17.66,1405
9,2020,7.01,3.66,3.88,23.01,2.2,4811
9,2004,8.38,1.24,5.41,4.13,12.78,2691
1,2019,8.35,1.84,7.71,42.1,2.68,2745
3,2023,6.03,4.11,4.91,6.08,10.8,972
4,2022,6.43,0.57,3.05,24.17,14.31,2748
4,2024,8.05,4.18,5.37,19.15,3.31,1512
2,2006,6.84,3.2,6.17,25.61,14.08,2923
7,2009,6.24,1.71,6.96,44.37,2.8,808
7,2016,7.96,0.59,7.79,49.45,12.41,4694
6,2006,7.14,0.46,3.43,1.01,10.11,4230
10,2000,7.23,1.68,6.29,19.66,5.96,327
1,2006,6.47,0.7,4.86,40.88,2.23,4294
9,2023,7.65,1.34,9.64,16.33,14.72,682
1,2010,7.38,0.26,5.52,32.45,7.64,3331
4,2008,6.52,2.98,3.7,49.61,1.73,123
4,2011,6.85,0.73,3.29,32.34,15.46,753
8,2002,7.49,3.78,4.86,5.56,4.66,1606
2,2003,8.31,1.09,4.25,42.15,14.73,3578
7,2003,8.3,3.99,7.55,48.33,11.3,4666
5,2024,6.72,0.95,8.93,35.63,3.89,1468
1,2012,7.84,3.61,5.19,20.95,1.53,2845
4,2022,7.94,1.67,7.04,47.42,11.86,2938
10,2018,8.02,2.92,8.11,48.43,0.5,1926
6,2009,7.43,0.19,5.79,46.76,1.31,2427
9,2004,6.03,2.48,3.46,20.59,14.04,164
2,2006,7.9,0.74,4.6,39.49,10.78,1509
10,2023,6.27,2.43,9.18,32.71,6.53,4710
2,2015,6.29,0.71,8.77,8.99,10.78,4092
8,2000,7.51,2.19,3.61,26.78,11.83,2810
5,2011,8.46,0.55,4.57,37.38,11.31,1200
4,2001,6.61,1.1,8.38,44.8,12.85,3281
6,2006,7.61,2.98,6.4,43.13,18.81,618
10,2010,6.76,4.88,8.32,7.73,7.78,2712
2,2012,8.25,2.25,4.48,24.4,6.02,4954
7,2001,7.48,3.44,9.67,23.91,0.77,3723
8,2006,6.52,2.7,8.49,44.94,2.94,1686
7,2014,6.66,2.49,4.38,0.1,2.12,1606
6,2024,7.08,0.32,6.91,36.94,6.71,4732
10,2010,6.31,0.72,3.79,30.93,12.2,3932
8,2001,6.2,4.42,5.53,46.08,0.93,3892
10,2006,7.7,2.05,7.62,22.85,14.55,3803
4,2003,7.02,3.07,5.31,32.88,7.95,4310
3,2010,7.82,2.64,7.6,48.64,19.27,1353
8,2001,6.28,1.89,4.71,37.2,11.37,4239
7,2015,7.52,1.94,8.05,3.37,15.43,618
6,2006,7.11,2.78,5.52,8.38,17.22,353
5,2012,6.14,0.71,8.53,41.07,17.78,280
4,2004,7.36,1.94,3.96,16.74,10.37,3377
3,2016,6.21,2.23,5.53,35.3,7.93,4932
5,2020,8.07,4.93,6.25,34.99,11.21,3550
9,2011,7.58,1.76,5.97,49.69,8.04,1959
4,2018,7.39,3.22,6.03,23.49,4.81,389
6,2006,6.33,0.69,6.11,36.89,6.48,3867
2,2005,6.72,0.33,9.92,2.44,4.66,4360
8,2007,7.23,4.36,4.35,23.13,5.39,2053
10,2012,7.58,3.65,8.38,9.33,1.87,167
6,2004,6.46,1.59,6.86,42.03,8.53,4945
8,2001,6.02,2.52,5.9,42,4.71,2166
5,2008,6.86,0.68,7.43,11.82,8.97,4269
10,2010,7.21,3.54,8.97,15.91,15.84,3006
1,2023,6.46,0.35,6.27,35.12,8.97,186
7,2005,7.23,3.79,9.05,36.91,19.09,4046
9,2006,6.85,2.73,3.66,32.88,2.96,2940
4,2024,7.14,1.39,7.57,49.83,17.01,1297
6,2006,6.87,4.31,5.33,43.43,4.97,2645
9,2018,7.57,4.93,5.71,20.85,18.68,1216
2,2005,6.11,1.27,7,16.35,4.54,4627
8,2010,6.43,4.03,6.36,29.84,14.94,2999
8,2010,7.08,3.75,5.67,40.88,1.24,1205
6,2006,6.89,3.74,5.16,23.77,12.6,227
3,2001,6.98,4.79,7.33,36.88,4.37,2613
3,2018,8.01,2.43,6.54,0.96,13.4,4709
1,2003,8.22,3.37,5.26,46.29,12.72,2136
7,2005,6.62,4.12,4.43,38.69,18.47,3731
10,2016,8.09,2.4,8.42,19.71,12.53,249
2,2024,7.15,2.41,8.6,19.2,8.16,2272
9,2004,6.68,1.59,4.5,5.14,3.87,2950
3,2006,8.46,3.9,4.83,40.81,13.15,3018
1,2008,8.06,3.43,4.67,38.43,2.33,4768
1,2024,8.49,2.26,9.19,31.51,16.57,2215
6,2000,6.42,2.1,8.42,5.07,4.95,2157
2,2000,6.36,0.36,3.52,13.12,10.48,1796
5,2018,7.26,0.03,8.83,22.95,11.92,3244
10,2005,7.6,2.64,3.26,13.3,7.25,296
7,2017,6.43,2.09,4.77,21.7,13.28,1927
4,2009,8.15,3.98,9.43,11.3,5,2256
6,2010,7.33,2.71,9.05,17.48,0.69,1457
10,2000,7.03,4.68,8.47,32.61,19.19,3546
4,2000,7.51,0.98,6.2,44.62,6.4,3127
4,2012,7.59,4.95,5.25,19.25,14.27,2308
2,2004,6.11,1.49,9.17,34.6,10.15,3664
2,2019,8.5,3.21,7.6,6.74,13.38,1589
9,2000,6.91,2.51,5.07,27.04,2.22,95
1,2019,6.15,1.8,6.24,46.09,10.38,3932
10,2002,8.13,0.7,9.17,1.4,7.84,1359
6,2017,8.48,0.67,9.32,13.38,9.04,1739
8,2008,8.04,3.56,7.62,6.62,19.32,3794
6,2013,8.13,1.89,8.13,26.66,2.73,1352
9,2016,7.56,4.81,3.28,33.98,15.09,4924
7,2022,8.31,1.63,7.23,2.89,6.61,1542
1,2013,6.09,4.92,7.82,3.51,5.81,2667
8,2003,7.92,1.03,3.14,43.48,5.42,830
3,2004,7.68,0.51,8.91,22.81,6.98,1605
7,2020,6.12,1.56,9.5,23.15,7.14,4645
2,2016,7.36,4.43,4.67,47.23,5.41,2747
4,2021,7.29,2.61,8.92,16.01,13.35,3810
3,2024,7.73,0.68,7.66,44.85,0.95,4658
6,2001,6.19,1.01,7.06,48.71,6.65,221
6,2022,8.01,1.56,8.9,12.08,5.6,3951
2,2021,6.35,2.95,5,25.7,15.03,530
9,2004,7.05,1.66,8.54,26.72,2.93,4126
10,2003,8.2,3.74,5.2,43.31,18.81,1381
3,2003,7.4,3.08,8.51,15.2,3.41,4117
3,2005,6.95,4.37,6.16,39.9,7.4,753
5,2019,6.12,2.5,3.82,48.55,3.99,4309
7,2020,7.68,1.66,5.67,42.02,5.73,4807
1,2012,8.47,4.98,4.63,45.46,15.22,1188
7,2021,8.28,1.78,3.7,35.42,9.53,408
10,2004,7.79,2.14,3.77,45.2,3.25,2485
6,2022,6.26,4.05,8.46,8.24,0.93,796
6,2024,6.6,0.44,9.17,35.62,4.6,860
6,2022,6.47,1.93,9.49,36.59,18.91,4171
5,2006,6.89,0.43,8.98,21.96,16.91,365
6,2019,6.59,0.7,8.81,3.99,8.8,1514
10,2000,6.61,0.02,3.48,31.12,9.64,4936
2,2013,7.54,0.05,8.53,2.59,17.99,2934
1,2023,6.8,1.9,8.48,19.12,11.83,1583
10,2003,7.69,4.05,3.92,19.68,17.62,498
1,2016,8.37,2.94,7.63,49.95,9.84,3241
10,2020,7.6,3.17,6.17,14.99,4,1369
6,2013,7.88,2.6,9.3,41.02,14.52,1251
2,2015,7.88,4.1,7.87,2.66,10.53,698
3,2013,6.83,4.4,9.66,26.49,13.37,2727
7,2015,6.04,4.25,3.73,26.83,3.14,2250
4,2023,6.14,4.06,3.28,31.44,12.95,2493
2,2019,6.71,0.91,9.82,40.5,7.65,131
3,2007,7.72,2.97,3.56,38.1,6.64,90
9,2023,8.27,2.91,5.7,38.05,13.43,3894
10,2002,8.4,2.64,7.55,21.61,11.84,3197
9,2024,6.06,2.4,9.16,36.37,12.98,471
3,2018,8.48,0.45,4.78,24.57,19.31,1265
2,2000,6.81,0.51,3.2,3.35,14.02,4597
10,2001,8.11,4.51,6.65,44.51,12.82,2808
4,2014,6.45,3.15,6.3,44.51,12.27,4482
6,2021,6.16,1.31,5.15,16.14,7.97,1111
10,2009,6.95,1.4,9.12,45.7,16.78,597
10,2017,8.15,3.05,8.25,37.9,7.62,907
2,2021,6.55,2.03,9.01,20.04,14,2914
2,2013,6.38,2.21,4.13,16.58,5.86,3216
3,2016,8.27,0.3,7.85,48.76,2.96,1354
8,2012,8.35,0.69,9.83,35.63,2.6,3946
10,2000,6.03,1.97,7.28,18.94,12.69,3235
7,2004,7.82,3.5,4.2,32.1,6.56,2704
10,2012,6.77,0.24,9.97,28.58,5.5,2389
3,2024,6.94,1.67,6.7,26.23,11.84,4075
1,2013,7.17,3.48,8.88,32.24,0.51,3650
9,2023,7.07,3.96,4.05,26.88,4.92,463
6,2002,7.29,0.95,7.66,32.74,6.81,3938
8,2014,7.46,3.66,9.39,45.38,14.17,1072
4,2018,7.16,4.78,6.72,49.66,10.9,473
4,2016,7.75,4.53,5.02,35.46,17.12,4983
4,2002,7.8,3.95,3.89,46.39,6.69,938
2,2015,7.1,3.56,5.07,42.92,5.93,1310
4,2013,6.36,1.18,5.48,14.75,0.66,2340
6,2011,7.6,3.17,7.97,46.65,19.03,3520
9,2011,7.93,3.22,4.25,3.54,10.03,4056
4,2010,7.6,2.03,3.74,16.5,10.05,1086
10,2016,7.47,2.47,5.71,32,18.47,4663
10,2007,6.57,3.47,6.21,26.35,5.8,3529
2,2016,7.61,4.76,7.4,27.12,6.64,4969
6,2020,6.84,1.48,7.95,39.74,13.13,259
9,2024,8.3,1.23,9.22,9.74,15.7,1656
8,2022,7.63,3.01,5.02,49.1,13.99,2955
3,2019,6.7,0.65,6.7,21.87,15.77,4279
9,2010,7.18,2.91,5.56,47.49,11.5,3119
3,2024,8.12,0.44,3.01,19.16,17.26,591
1,2024,6.84,2.45,7.06,30.09,11,1432
3,2001,7.31,3.1,8.71,22.52,4.59,2487
7,2009,7.7,0.35,3.26,33.8,10.83,228
10,2009,7.89,1.03,3.02,9.18,14.26,2779
6,2010,6.43,1.68,8.09,20.03,13.07,1368
5,2005,7.41,1.84,7.79,3.42,4.86,1624
2,2003,8.28,3.38,5.84,29.91,0.82,3979
7,2023,8.42,2.65,7.63,48.13,5.05,739
3,2011,7.64,1.91,9.67,2.3,19.68,3174
4,2010,8.46,2.25,4.74,32.98,3.69,2647
6,2022,7.43,0.06,4.72,38.75,9.29,2070
7,2022,7.11,3.85,4.3,10.66,12.77,4571
2,2024,7.38,0.21,8.07,13.65,17.59,4993
10,2012,6.29,4.15,5.47,10.08,15.21,2034
6,2004,7,2.7,9.92,14.87,18.18,4380
2,2005,7.15,2.64,8,5.5,12.09,1185
1,2000,8.12,3.52,5.57,18.52,17.31,589
1,2005,7.9,4.3,4.04,18.45,5.28,4217
2,2017,7.5,4.71,7.14,40.36,8.61,1135
7,2021,6.87,2.72,5.06,40.05,16.88,3420
6,2008,6.47,0.75,9.34,39.84,6.51,2558
7,2023,6.87,4.39,6.09,28.35,17.42,1
8,2024,7.7,0.2,5.05,16.29,7.26,891
3,2014,6.66,4.04,7.12,20.55,7.27,4894
8,2007,7.07,3.4,3.96,15.89,6.18,4724
1,2018,6.97,4.52,6.93,29.1,10.94,4556
10,2023,7.91,4.49,3.39,46.9,2.58,2999
9,2015,8.21,0.27,7.25,14.22,0.73,3553
3,2005,7.75,3.05,6.71,22.94,17.95,3657
1,2005,6.85,0.62,6.65,32.76,18.58,971
7,2021,7.08,0.39,7.79,42.23,1.52,4149
7,2002,6.36,2.24,3.31,12.67,10.99,3742
7,2009,6.42,0.49,6.22,14.01,10.79,4204
10,2000,6.41,3.64,6.11,44.26,7.45,279
8,2013,6.33,4.84,6.22,4.01,11.38,1698
9,2003,6.45,2.85,9.86,30.27,9.16,2887
7,2011,6.51,1.18,3.97,43.02,9.79,2884
5,2005,6.28,4.22,7.83,46.09,15.11,3285
3,2010,7.6,4.27,5.81,0.63,10.52,3579
6,2011,8.48,3.66,6.58,18.48,6.47,2251
5,2009,8.2,3.08,8.34,12.86,11.63,4640
9,2017,6.11,4.34,4.1,28.4,12.82,2356
10,2006,7.06,0.82,8.35,31.64,13.25,4623
9,2006,8.15,4.66,3.49,49.99,12.37,1931
6,2010,6.34,4.74,6.38,25.64,13.29,3414
3,2003,8.12,4.36,8.19,27.57,6.2,1008
6,2019,7.48,1.25,4.35,20.72,8.92,4712
2,2000,8.33,4.29,8.4,7.38,13.37,2078
3,2012,8.19,2.49,4.17,15.17,15.09,4195
9,2017,7.69,2.97,8.59,12.35,8.68,2714
7,2008,7.64,4.2,6.28,40.06,7.31,1338
9,2023,6.53,0.15,7.79,27.29,14.32,4590
9,2023,6.29,1.81,9.42,14.81,4.44,3689
3,2008,7.04,4.08,5.86,24.45,0.19,741
2,2022,6.47,4.07,4.63,10.94,9.42,733
9,2008,6.26,4.24,9.07,9.26,3.47,1806
5,2009,6.76,0.85,4.13,43,7.57,2378
1,2001,8.15,3.53,7.42,47.24,5.82,3265
4,2005,6.04,0.73,9.46,4,15.55,1753
4,2014,6.73,3.93,7.72,38.24,6.63,1024
9,2002,7.06,1.23,4.37,22.67,12.81,1482
5,2010,7.28,3.69,4.07,19.45,13.48,2565
7,2005,6.45,2.28,4.77,34.47,9.13,3554
10,2002,8.41,4.93,5.74,13.31,1.62,1779
10,2023,7.45,2.9,4.11,1.03,14.01,3716
3,2010,7.31,3.16,8.58,10.7,1.5,4818
4,2014,6.02,1.84,5.5,9.25,1.98,2116
9,2012,7.21,3.67,9.55,1.7,3.92,4566
10,2019,8.09,2.47,8.9,16.07,5.61,2539
9,2009,6.55,0.09,9.36,23.73,16.93,2965
3,2005,6.88,3.04,5.06,36.79,13.5,2760
4,2014,6.05,4.15,7.02,16.28,7.74,2454
6,2024,8.44,1.18,5.25,9.73,19.57,3754
1,2017,6.17,1.11,4.8,11.53,4.87,1945
1,2017,8.25,3.04,7.25,44.56,12.2,3368
10,2006,6.78,4.09,8.73,10.24,16.94,2629
1,2014,7.47,1.25,3.66,43.96,16.04,528
6,2017,7.7,4.66,4.93,22.35,1.81,4232
9,2017,6.35,4.64,4.44,46.72,13.95,1471
3,2019,7.11,1,8.59,20.4,5.16,2035
6,2008,6.81,1.32,9.53,8.88,7.11,4034
3,2023,6.14,3.5,3.56,27.45,9.78,1367
3,2001,8.08,4.76,5.65,29.39,15.82,1719
4,2007,6.11,3.55,9.4,31.77,3.32,1041
9,2019,7.63,2.22,5.41,20.57,2.17,3487
5,2001,6.79,0.85,7.99,2.43,3.07,559
1,2010,6.48,2.31,3.7,31.34,4.36,1564
5,2006,7.67,3.03,6.11,46.65,1.19,3224
4,2005,7.44,1.65,6.52,47.88,18.53,1800
3,2009,6.79,2.55,8.3,29.84,6.38,3270
10,2004,7.28,0.65,5.02,0.99,3.54,1811
1,2010,6.62,2.26,4.85,5.3,12.76,3081
1,2000,8.16,0.45,5.12,41.7,15.74,4262
9,2001,6.78,0.25,6.89,41.49,15.06,146
2,2023,6.61,4.29,9.13,47.3,14.37,3828
8,2000,7.88,1.03,8.82,28.19,1.01,4540
8,2018,6.04,2.88,3.41,43.19,15.64,2117
8,2001,6.67,0.74,9.15,41.24,10.04,2663
2,2020,6.94,1.31,3.67,29.47,12.98,318
9,2019,8.21,1.81,5.91,39.18,19.13,3969
2,2022,8.38,0.72,8.36,6.29,16.21,4131
8,2020,7.79,0.23,3.57,31.96,16.51,254
4,2023,7.23,4.39,3.28,47.67,3.63,1336
6,2003,7.6,0.06,5.31,8.1,9.53,334
3,2011,7.04,0.31,8.11,37.2,18.99,3091
2,2021,6.75,4.03,6.65,16.04,11.65,4393
9,2019,8.38,1.41,5.92,40.86,2.05,1044
9,2017,6.29,3.61,8.69,34.86,14.64,4573
5,2000,6.87,0.73,8.37,46.31,0.86,1791
6,2000,8.25,1.19,8.5,35.6,14.85,2519
10,2023,7.81,2.86,6.22,20.52,17.6,961
1,2013,6.07,4.94,3.14,0.54,8.51,3749
8,2003,6.06,0.37,4.2,39.65,8.27,4565
10,2004,7.29,2,8.19,20.42,6.08,2814
5,2010,7.21,0.22,8.27,33.53,17.54,589
8,2023,7.11,1,9.81,5.25,10.96,1988
6,2022,6.76,4.54,4.33,44.55,11.59,2839
5,2012,8.47,0.48,3.86,21.78,13.23,3865
8,2015,6.68,4.28,3.97,45.98,6,2433
6,2023,7.23,0.89,4.29,35.35,8.66,2989
7,2012,7.01,4.31,6.7,6.07,14.83,3948
10,2023,6.43,2.69,9.83,28.96,19.71,4541
10,2021,6.51,4.39,7.13,45.5,0.69,1960
1,2001,8.3,0.76,6.66,40,0.85,4194
6,2015,8.15,3.81,7.71,20.9,8.56,654
2,2005,6.5,3.4,3.52,47.75,13.19,1078
7,2013,8.19,2.71,8.71,13.43,7.73,3074
4,2000,6.52,4.05,7.53,18.76,19.99,1355
8,2016,7.57,3.24,4.2,37.49,3.91,1458
7,2010,6.2,4.39,7.42,11.65,0.16,3282
6,2018,8.2,1.91,7.17,25.77,3.8,4912
3,2002,6.13,2.95,3.45,36.44,17.74,4756
8,2010,7.39,4.35,4.87,32.2,2.9,4695
9,2004,7.95,1.07,5.74,7.77,9.58,919
10,2016,6.29,2.43,4.71,31.48,8.39,1746
6,2021,7.01,4.8,4.7,28.64,13.31,1758
9,2006,6.1,2.37,7.01,27.89,1.09,1831
1,2009,7.71,1.26,6.3,41.3,13.18,1171
5,2010,6.77,1.76,7.67,9.19,7.1,3278
4,2002,7.4,4.43,9.69,37.58,18.52,359
4,2019,8.33,4.77,7.62,38.05,16.98,3810
9,2009,6.76,4.75,7.07,36.13,7.99,1440
10,2009,6.12,3.49,8.93,25.3,19.86,2919
1,2013,7.69,2.55,7.42,19.78,1.04,1719
